producto_id,producto,fecha,cantidad,f_semanal,f_anual,f_festivo,f_promocion,f_shock,choque
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-13,55.0,1.1,0.9179470559225205,1.0,1.0,1.0765512371395203,0.1164747236764498
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-14,25.0,0.72,0.9145596916795021,1.0,1.0,1.0869873740101288,0.12612208357008836
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-15,39.0,0.8,0.9111976105983182,1.0,1.0,1.0175712845567422,0.06013078535759285
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-16,39.0,0.92,0.9078618075728512,1.0,1.0,0.8632936729430304,-0.10428826174336366
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-17,41.0,1.05,0.9045532697208843,1.0,1.0,1.0858758726645508,0.12509900819318348
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-18,33.0,1.45,0.9012729760919973,1.0,1.0,0.8055731119511539,-0.1734892236163254
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-19,48.0,1.7,0.8980218973778499,1.0,1.0,0.7612220938006037,-0.23011802807543766
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-20,34.0,1.1,0.8948009956249381,1.0,1.0,0.9045624275406415,-0.05759186674409139
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-21,38.0,0.72,0.8916112239499102,1.0,1.0,1.0970716937408769,0.13535662446938226
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-22,43.0,0.8,0.8884535262575233,1.0,1.0,1.046271362928836,0.08794485212760596
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-23,29.0,0.92,0.8853288369613268,1.0,1.0,0.8562861928021163,-0.11243853038849488
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-24,29.0,1.05,0.8822380807071553,1.0,1.0,0.7148514356188714,-0.2929684492845621
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-25,63.0,1.45,0.8791821720995096,1.0,1.0,1.2638403525367574,0.276867075319444
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-26,54.0,1.7,0.8761620154309114,1.0,1.0,0.7094501723501977,-0.30055292314935833
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-27,42.0,1.1,0.8731785044143089,1.0,1.0,1.269713214059496,0.2815031502136507
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-28,24.0,0.72,0.8702325219186119,1.0,1.0,0.725086953401147,-0.2787516046489169
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-29,29.0,0.8,0.8673249397074372,1.0,1.0,1.122571001447799,0.15833368253860486
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-30,27.0,0.92,0.8644566181811394,1.0,1.0,0.7912837517492467,-0.19138655924978876
62,Tawantinsuyo Cream Ale — Barril 20L,2024-10-31,39.0,1.05,0.8616284061222053,1.0,1.0,0.815966909530457,-0.16066938594175556
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-01,48.0,1.45,0.8588411404440843,1.2,1.0,0.9873911729487632,0.03002309805585794
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-02,57.0,1.7,0.8560956459435336,1.0,1.0,0.9964931434449129,0.03919907095426246
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-03,25.0,1.1,0.8533927350565468,1.0,1.0,0.780218052099315,-0.20546975344841042
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-04,19.0,0.72,0.8507332076179408,1.0,1.0,0.8859563970247364,-0.07837545193389563
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-05,35.0,0.8,0.8481178506246724,1.0,1.0,1.6629834964478916,0.5513253671421013
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-06,46.0,0.92,0.8455474380029528,1.0,1.0,1.5307614575601862,0.4684773872247988
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-07,19.0,1.05,0.8430227303792311,1.0,1.0,0.7951352304939621,-0.18653098659857614
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-08,26.0,1.45,0.8405444748551116,1.0,1.0,0.7470889524171713,-0.24885893045312674
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-09,56.0,1.7,0.8381134047862752,1.0,1.0,1.1984499757225606,0.22374112589403647
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-10,52.0,1.1,0.8357302395654673,1.0,1.0,1.5267766229629864,0.46587082158381776
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-11,25.0,0.72,0.8333956844096184,1.0,1.0,1.1881736980684494,0.21512951169260783
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-12,25.0,0.8,0.8311104301511583,1.0,1.0,0.9440536748424876,-0.014860164565192263
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-13,17.0,0.92,0.8288751530335884,1.0,1.0,0.7794700486407661,-0.2064289240871317
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-14,23.0,1.05,0.82669051451137,1.0,1.0,0.9503227418379667,-0.008241532887095282
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-15,55.0,1.45,0.8245571610541891,1.0,1.0,1.0251116341967705,0.06751360901597718
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-16,56.0,1.7,0.8224757239556562,1.0,1.0,1.0857630844993114,0.12499513442082485
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-17,26.0,1.1,0.8204468191464956,1.0,1.0,0.8588590650727069,-0.10943834811394285
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-18,22.0,0.72,0.8184710470122826,1.0,1.0,1.2311629563271125,0.250671306580823
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-19,27.0,0.8,0.8165489922157787,1.0,1.0,1.2344809162633716,0.2533626619512538
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-20,35.0,0.92,0.814681223523921,1.0,1.0,1.0791788787430951,0.11891254544787609
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-21,27.0,1.05,0.8128682936395151,1.0,1.0,1.0463507666878282,0.08802074137479172
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-22,30.0,1.45,0.8111107390376808,1.0,1.0,0.8741936815626045,-0.09174123331397646
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-23,48.0,1.7,0.8094090798071012,1.0,1.0,1.0097712154859673,0.052435876817506784
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-24,0.0,1.1,0.8077638194961199,1.0,1.0,1.140377938999268,0.17407182384648298
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-25,28.0,0.72,0.8061754449637324,1.0,1.0,1.1642733671683636,0.19480926419969719
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-26,22.0,0.8,0.8046444262355172,1.0,1.0,0.598835425103761,-0.4700563770820961
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-27,31.0,0.92,0.803171216364548,1.0,1.0,0.9338233046773232,-0.0257559489934545
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-28,57.0,1.05,0.8017562512973272,1.0,1.0,1.6364286753116484,0.5352283212762664
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-29,12.0,1.45,0.8003999497447827,1.0,1.0,0.3861082007204591,-0.9089255451057412
62,Tawantinsuyo Cream Ale — Barril 20L,2024-11-30,70.0,1.7,0.7991027130583647,1.0,1.0,1.2540674116766195,0.26910428902827394
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-01,37.0,1.1,0.7978649251112793,1.0,1.0,0.8904223744780132,-0.07334725982278245
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-02,26.0,0.72,0.796686952184894,1.0,1.0,0.9672138775798745,0.009376459360913691
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-03,31.0,0.8,0.7955691428603499,1.0,1.0,1.0464589798394708,0.08812415560240465
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-04,31.0,0.92,0.7945118279154094,1.0,1.0,1.1535965053448791,0.18559654914113308
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-05,141.0,1.05,0.7935153202265757,1.0,2.0318806852736255,2.082587230098595,0.7763230723283622
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-06,49.0,1.45,0.7925799146765058,1.0,1.0,0.9263983640543453,-0.03373884713758347
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-07,69.0,1.7,0.7917058880667515,1.0,1.0,1.1520881710538722,0.1842881876625566
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-08,60.0,1.1,0.7908934990358483,1.25,1.0,0.9806313374807194,0.023153398124259986
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-09,19.0,0.72,0.7901429879827804,1.0,1.0,0.7010437721910181,-0.3124728604545731
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-10,29.0,0.8,0.7894545769958432,1.0,1.0,0.8792500380306276,-0.08597387343002068
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-11,37.0,0.92,0.788828469786923,1.0,1.0,1.2453918577624585,0.2621623165300636
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-12,43.0,1.05,0.7882648516312161,1.0,1.0,1.320079418652957,0.3204039913791187
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-13,55.0,1.45,0.7877638893124024,1.0,1.0,1.2932858556149271,0.2998982456617116
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-14,50.0,1.7,0.787325731073292,1.0,1.0,1.0036327826739841,0.04633829100087468
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-15,30.0,1.1,0.7869505065719569,1.0,1.0,0.7764511470142892,-0.21030946176894855
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-16,26.0,0.72,0.7866383268433639,1.0,1.0,1.2206227999559836,0.24207331120031023
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-17,9.0,0.8,0.7863892842665171,1.0,1.0,0.5476379359317691,-0.5594288203030129
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-18,42.0,0.92,0.7862034525371219,1.0,1.0,1.107246150652571,0.14458807826616604
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-19,6.0,1.05,0.7860808866457767,1.0,1.0,0.28799269326877297,-1.202108078818029
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-20,38.0,1.45,0.7860216228617005,1.3,1.0,0.7022280459122687,-0.31078498503780594
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-21,86.0,1.7,0.7860256787220006,1.3,1.0,1.1064365669695702,0.14385664217313432
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-22,79.0,1.1,0.7860930530264827,1.3,2.0318806852736255,0.930428415044405,-0.02939804662408607
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-23,31.0,0.72,0.7862237258380061,1.3,1.0,1.1048856780526144,0.1424539617861128
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-24,61.0,0.8,0.7864176584883836,2.4699999999999998,1.0,0.8355919083147915,-0.1369028420847075
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-25,43.0,0.92,0.7866747935898238,1.7550000000000001,1.0,0.6183985985852509,-0.4379099569615668
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-26,65.0,1.05,0.7869950550519134,1.3,1.0,1.4083644332608443,0.38514114563051094
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-27,62.0,1.45,0.7873783481041331,1.3,1.0,1.008828552517897,0.051501899660135755
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-28,63.0,1.7,0.7878245593239022,1.3,1.0,0.9261113335683039,-0.034048729983224356
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-29,31.0,1.1,0.7883335566701419,1.3,1.0,0.6560203260587589,-0.3788514147278599
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-30,23.0,0.72,0.7889051895223487,1.3,1.0,1.0168847986643876,0.05945592594522186
62,Tawantinsuyo Cream Ale — Barril 20L,2024-12-31,40.0,0.8,0.7895392887251647,2.8600000000000003,1.0,0.6428582682482724,-0.39911891072760836
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-01,39.0,0.92,0.7897075523094604,1.55,1.0,0.8472467090066799,-0.12305126188175788
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-02,57.0,1.05,0.7904194684205905,1.0,1.0,1.4281412558120874,0.399085868605722
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-03,55.0,1.45,0.7911934027828416,1.0,1.0,1.172340774708376,0.20171450323892548
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-04,61.0,1.7,0.7920291263765842,1.0,1.0,1.2902714365286196,0.29756470309745536
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-05,22.0,1.1,0.7929263918977616,1.0,1.0,0.5527256715744553,-0.5501813827024827
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-06,25.0,0.72,0.7938849338310705,1.0,1.0,1.156803168127041,0.1883724020621852
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-07,32.0,0.8,0.7949044685285314,1.0,1.0,1.2560863281328394,0.2707128892184105
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-08,20.0,0.92,0.7959846942934243,1.0,1.0,1.0642368396177293,0.10497005071939215
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-09,44.0,1.05,0.7971252914695667,1.0,1.0,1.1818600968439723,0.20980164153906636
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-10,25.0,1.45,0.7983259225359033,1.0,1.0,0.752375848139655,-0.24180719088715472
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-11,66.0,1.7,0.7995862322063855,1.0,1.0,1.0910318724919619,0.1298360113852159
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-12,26.0,1.1,0.8009058475351052,1.0,1.0,0.8008474973819159,-0.17937264938051864
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-13,23.0,0.72,0.8022843780266562,1.0,1.0,1.009878165207316,0.05254178601389609
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-14,39.0,0.8,0.8037214157516877,1.0,1.0,1.3942433402907872,0.37506395066751974
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-15,28.0,0.92,0.805216535467617,1.0,1.0,0.801881136500327,-0.17808280000756047
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-16,38.0,1.05,0.8067692947444659,1.0,1.0,1.1116886024011152,0.148592213744194
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-17,29.0,1.45,0.8083792340957832,1.0,1.0,0.7370805634413083,-0.26234598914768215
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-18,95.0,1.7,0.8100458771146132,1.0,2.0318806852736255,0.8701853630486089,-0.09633693810782173
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-19,28.0,1.1,0.8117687306144729,1.0,1.0,0.7158092856964849,-0.29162941731637876
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-20,23.0,0.72,0.8135472847752937,1.0,1.0,1.0380781135989026,0.08008312680564648
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-21,28.0,0.8,0.8153810132942853,1.0,1.0,1.3056850905002562,0.30943996753219793
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-22,18.0,0.92,0.817269373541677,1.0,1.0,0.9433896272849507,-0.015563812281854208
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-23,0.0,1.05,0.8192118067212907,1.0,1.0,0.8158017774500126,-0.1608717823749335
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-24,26.0,1.45,0.821207738035898,1.0,1.0,0.6804560697675007,-0.3422799238454688
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-25,70.0,1.7,0.8232565768573114,1.0,1.0,1.1345789442292737,0.1689736988026006
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-26,31.0,1.1,0.8253577169011608,1.0,1.0,0.9581872211357857,0.0
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-27,33.0,0.72,0.8275105364063033,1.0,1.0,1.0304015866134633,0.07266070711474477
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-28,23.0,0.8,0.829714398318812,1.0,1.0,1.0440965768801278,0.08586408271667635
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-29,75.0,0.92,0.83196865048049,1.0,2.0318806852736255,1.2706697904518445,0.2822562464482424
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-30,40.0,1.05,0.8342726258218554,1.0,1.0,1.0283464834731242,0.07066424737029064
62,Tawantinsuyo Cream Ale — Barril 20L,2025-01-31,45.0,1.45,0.8366256425595369,1.0,1.0,0.9861499776092244,0.028765262106671362
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-01,72.0,1.7,0.8390270043980258,1.0,1.0,1.3022145782161028,0.3067784277693888
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-02,29.0,1.1,0.8414760007357198,1.0,1.0,0.9963523146522508,0.03905773656997856
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-03,33.0,0.72,0.8439719068752021,1.0,1.0,1.1856955592798855,0.2130416631886518
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-04,31.0,0.8,0.8465139842376906,1.0,1.0,0.988319688392753,0.030963028620109474
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-05,25.0,0.92,0.8491014805815957,1.0,1.0,0.685594659767313,-0.33475660992188777
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-06,37.0,1.05,0.8517336302251204,1.0,1.0,1.1255801324424446,0.16101066696932037
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-07,39.0,1.45,0.854409654272838,1.0,1.0,0.7926952561305098,-0.1896043326573169
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-08,79.0,1.7,0.8571287608461797,1.0,1.0,1.2636938703393337,0.27675116614894735
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-09,35.0,1.1,0.8598901453177643,1.0,1.0,0.8585020214536138,-0.10985415306846116
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-10,0.0,0.72,0.8626929905495002,1.15,1.0,1.0923105175522096,0.1310072845783323
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-11,32.0,0.8,0.8655364671343897,1.15,1.0,0.9806281349014774,0.023150132284846997
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-12,42.0,0.92,0.8684197336419645,1.15,1.0,1.0766270069856314,0.1165451032154863
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-13,65.0,1.05,0.8713419368672775,1.15,1.0,1.327416148227703,0.32594639790662094
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-14,0.0,1.45,0.8743022120833808,1.15,1.0,0.6690420865337553,-0.35919622027112247
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-15,60.0,1.7,0.8772996832972114,1.15,1.0,0.8316818181042281,-0.1415932505246404
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-16,56.0,1.1,0.8803334635088127,1.15,1.0,1.4860812304787197,0.43885469959449136
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-17,24.0,0.72,0.8834026549738112,1.15,1.0,1.0522032174831268,0.09359835911712816
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-18,24.0,0.8,0.8865063494690737,1.15,1.0,1.0007820576125679,0.04349384290939848
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-19,86.0,0.92,0.8896436285614657,1.15,2.0318806852736255,1.3807860930454154,0.36536506057617035
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-20,21.0,1.05,0.8928135638796297,1.15,1.0,0.6011901631179725,-0.4661318923718592
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-21,41.0,1.45,0.8960152173887056,1.15,1.0,0.9599146868801995,0.0018012246421790362
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-22,70.0,1.7,0.8992476416679105,1.15,1.0,0.9581618984778576,-2.642802156490806e-05
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-23,74.0,1.1,0.9025098801908953,1.15,2.0318806852736255,0.8487588614193927,-0.12126806866615382
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-24,18.0,0.72,0.905800967608797,1.15,1.0,0.8033515202621261,-0.17625081114682498
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-25,50.0,0.8,0.9091199300359,1.15,1.0,1.1357322740426026,0.16998970920968468
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-26,32.0,0.92,0.9124657853378249,1.0,1.0,0.9093057568072817,-0.0523617842938988
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-27,29.0,1.05,0.9158375434221585,1.0,1.0,0.7681365549575134,-0.22107566476126478
62,Tawantinsuyo Cream Ale — Barril 20L,2025-02-28,105.0,1.45,0.9192342065314372,1.0,1.0,1.760558553335113,0.6083432094961108
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-01,68.0,1.7,0.9226547695384,1.0,1.0,1.0405455196238989,0.08245720467570256
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-02,33.0,1.1,0.9260982202434214,1.0,1.0,0.6754691526679452,-0.3496356976046456
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-03,47.0,0.72,0.9295635396740382,1.0,2.0318806852736255,1.0150890682731042,0.057688451581515386
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-04,28.0,0.8,0.933049702386479,1.0,1.0,0.8493459321663366,-0.12057662633285278
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-05,39.0,0.92,0.9365556767691103,1.0,1.0,0.8718078708303728,-0.09447412002173956
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-06,47.0,1.05,0.9400804253477067,1.0,1.0,0.8749068590568291,-0.09092575413804035
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-07,82.0,1.45,0.943622905092456,1.0,1.0,1.592684545992016,0.5081330771480215
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-08,22.0,1.7,0.9471820677266088,1.0,1.0,0.62176211710097,-0.43248561684117937
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-09,93.0,1.1,0.9507568600366799,1.0,1.0,1.8862933975677871,0.6773258291053299
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-10,17.0,0.72,0.9543462241841122,1.0,1.0,0.6072700075254651,-0.4560696729410368
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-11,19.0,0.8,0.9579490980183071,1.0,1.0,0.7627792290765513,-0.22807454452403458
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-12,44.0,0.92,0.9615644153909323,1.0,1.0,1.2770479651552538,0.28726322810024413
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-13,41.0,1.05,0.9651911064714123,1.0,1.0,1.0308378159088105,0.07308397604830608
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-14,47.0,1.45,0.9688280980635088,1.0,1.0,0.9049991758096168,-0.05710915504569199
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-15,93.0,1.7,0.9724743139228958,1.0,1.0,1.3713592590101884,0.35851449878074154
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-16,43.0,1.1,0.9761286750756389,1.0,1.0,1.0694556110942155,0.10986183527029861
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-17,48.0,0.72,0.9797901001374797,1.0,1.0,1.2291795840637498,0.24905903295596157
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-18,26.0,0.8,0.9834575056338359,1.0,1.0,0.8949054503507339,-0.06832511740947747
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-19,32.0,0.92,0.9871298063204182,1.0,1.0,0.766045545422616,-0.2238015612883481
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-20,60.0,1.05,0.9908059155043718,1.0,1.0,1.2806119311009534,0.29005012580907047
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-21,98.0,1.45,0.9944847453658463,1.0,1.0,1.3847775706084084,0.3682516188477727
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-22,74.0,1.7,0.9981652072798988,1.0,1.0,1.0951671277670967,0.13361907066432577
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-23,55.0,1.1,1.0018462121386362,1.0,1.0,1.102333370717391,0.140141270189654
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-24,23.0,0.72,1.0055266706734993,1.0,1.0,0.9308783738635511,-0.0289145596131401
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-25,33.0,0.8,1.0092054937775943,1.0,1.0,0.9091921792577525,-0.052486697880463055
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-26,41.0,0.92,1.0128815928279784,1.0,1.0,0.8528498342810696,-0.11645970026266547
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-27,47.0,1.05,1.0165538800077998,1.0,1.0,1.027354936953207,0.06969956778505532
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-28,54.0,1.45,1.0202212686282006,1.0,1.0,0.9400871005943118,-0.01907065685952515
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-29,77.0,1.7,1.0238826734498854,1.0,1.0,0.9580952725853539,-9.596554871594068e-05
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-30,40.0,1.1,1.027537011004261,1.0,1.0,0.6950402740101543,-0.32107339593568907
62,Tawantinsuyo Cream Ale — Barril 20L,2025-03-31,29.0,0.72,1.0311831999140526,1.0,1.0,0.9469593293775754,-0.011787042576742388
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-01,34.0,0.8,1.0348201612133003,1.0,1.0,0.9630863064044803,0.0050998421792364974
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-02,35.0,0.92,1.0384468186666422,1.0,1.0,0.8211034751645798,-0.15439405100373885
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-03,45.0,1.05,1.0420620990877911,1.0,1.0,1.1277082133434295,0.16289953444398908
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-04,74.0,1.45,1.0456649326571057,1.0,1.0,1.1429616870941304,0.1763349555927331
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-05,60.0,1.7,1.049254253238169,1.0,1.0,0.8470940569750731,-0.12323145235475444
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-06,25.0,1.1,1.0528289986932742,1.0,1.0,0.6761747546218025,-0.3485916326491522
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-07,32.0,0.72,1.0563881111977294,1.0,1.0,0.9301680577076568,-0.029677911003343382
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-08,22.0,0.8,1.0599305375528836,1.0,1.0,0.8270981295292035,-0.14711984282312648
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-09,43.0,0.92,1.0634552294977864,1.0,1.0,1.0331473487037919,0.07532191244290116
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-10,49.0,1.05,1.0669611440193842,1.0,1.0,0.9842425254144206,0.02682914756327623
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-11,45.0,1.45,1.0704472436611654,1.0,1.0,0.556974004988446,-0.5425246188790073
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-12,50.0,1.7,1.0739124968301603,1.0,1.0,0.6108037586246284,-0.45026746110264226
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-13,50.0,1.1,1.0773558781022052,1.0,1.0,0.9773996163198471,0.01985240424655566
62,Tawantinsuyo Cream Ale — Barril 20L,2025-04-14,30.0,0.72,1.0807763685253835,1.0,1.0,0.9370097470987817,-0.022349503399938256
